uid|date_of_departure|departure_airport|time_of_departure|arrival_airport|time_of_arrival|flight_duration|flight_fare|departure_airport_flight_1|time_of_departure_flight_1|arrival_airport_flight_1|time_of_arrival_flight_1|airlines_flight_1|flight_fare_flight_1|seats_for_lower_price_flight_1|departure_airport_flight_2|time_of_departure_flight_2|arrival_airport_flight_2|time_of_arrival_flight_2|airlines_flight_2|flight_fare_flight_2|seats_for_lower_price_flight_2|date_of_download|day_of_download|day_of_departure
104|16.10.2019|PRG|11:40|FAO|20:55|10:15|1272|PRG|11:40|FAO|12:40|Ryanair|529|3|STN|18:00|FAO|20:55|Ryanair|743|5|11.04.2019|Thursday|Wednesday
105|07.10.2019|PRG|06:35|FAO|18:00|12:25|1272|PRG|06:35|FAO|07:35|Ryanair|529||STN|15:05|FAO|18:00|Ryanair|743||11.04.2019|Thursday|Monday
106|23.10.2019|PRG|06:35|FAO|20:55|15:20|1272|PRG|06:35|FAO|07:35|Ryanair|529||STN|18:00|FAO|20:55|Ryanair|743||11.04.2019|Thursday|Wednesday
107|01.10.2019|PRG|06:15|FAO|17:50|12:35|1299|PRG|06:15|FAO|07:50|Ryanair|659||CRL|15:55|FAO|17:50|Ryanair|640||11.04.2019|Thursday|Tuesday
108|07.10.2019|PRG|06:15|FAO|18:15|13:00|1299|PRG|06:15|FAO|07:50|Ryanair|659||CRL|16:20|FAO|18:15|Ryanair|640|5|11.04.2019|Thursday|Monday
109|22.10.2019|PRG|06:15|FAO|17:50|12:35|1299|PRG|06:15|FAO|07:50|Ryanair|659||CRL|15:55|FAO|17:50|Ryanair|640||11.04.2019|Thursday|Tuesday
110|14.10.2019|PRG|06:15|FAO|18:15|13:00|1299|PRG|06:15|FAO|07:50|Ryanair|659||CRL|16:20|FAO|18:15|Ryanair|640||11.04.2019|Thursday|Monday
111|06.10.2019|PRG|06:05|FAO|15:50|10:45|1299|PRG|06:05|FAO|07:40|Ryanair|659||CRL|13:55|FAO|15:50|Ryanair|640||11.04.2019|Thursday|Sunday
112|29.08.2019|PRG|06:15|FAO|15:50|10:35|1365|PRG|06:15|FAO|07:50|Ryanair|529|3|CRL|13:55|FAO|15:50|Ryanair|836||11.04.2019|Thursday|Thursday
113|28.09.2019|PRG|06:15|FAO|15:05|9:50|1365|PRG|06:15|FAO|07:50|Ryanair|529||CRL|13:10|FAO|15:05|Ryanair|836||11.04.2019|Thursday|Saturday
114|19.09.2019|PRG|06:15|FAO|15:50|10:35|1365|PRG|06:15|FAO|07:50|Ryanair|529||CRL|13:55|FAO|15:50|Ryanair|836||11.04.2019|Thursday|Thursday
115|23.10.2019|PRG|10:50|FAO|19:50|10:00|1057|PRG|10:50|FAO|11:45|easyJet|463|8|SEN|17:05|FAO|19:50|Ryanair|594||11.04.2019|Thursday|Wednesday
116|16.10.2019|PRG|10:50|FAO|19:50|10:00|1057|PRG|10:50|FAO|11:45|easyJet|463|3|SEN|17:05|FAO|19:50|Ryanair|594||11.04.2019|Thursday|Wednesday
117|28.09.2019|PRG|15:10|FAO|22:10|8:00|1207|PRG|15:10|FAO|16:05|easyJet|523|8|STN|19:15|FAO|22:10|Ryanair|683||11.04.2019|Thursday|Saturday
118|16.07.2019|PRG|15:05|FAO|20:55|6:50|1209|PRG|15:05|FAO|15:55|easyJet|614|4|STN|18:00|FAO|20:55|Ryanair|594|2|11.04.2019|Thursday|Tuesday
119|17.09.2019|PRG|12:25|FAO|21:50|10:25|1215|PRG|12:25|FAO|13:35|easyJet|523|8|LGW|18:55|FAO|21:50|easyJet|691|6|11.04.2019|Thursday|Tuesday
120|02.10.2019|PRG|10:50|FAO|19:50|10:00|1263|PRG|10:50|FAO|11:45|easyJet|463|8|SEN|17:05|FAO|19:50|Ryanair|800|3|11.04.2019|Thursday|Wednesday
121|11.10.2019|PRG|10:50|FAO|18:55|9:05|1263|PRG|10:50|FAO|11:45|easyJet|463|8|SEN|16:10|FAO|18:55|Ryanair|800|5|11.04.2019|Thursday|Friday
122|09.10.2019|PRG|10:50|FAO|19:50|10:00|1263|PRG|10:50|FAO|11:45|easyJet|463|8|SEN|17:05|FAO|19:50|Ryanair|800|5|11.04.2019|Thursday|Wednesday
123|04.10.2019|PRG|10:50|FAO|18:55|9:05|1263|PRG|10:50|FAO|11:45|easyJet|463|8|SEN|16:10|FAO|18:55|Ryanair|800|5|11.04.2019|Thursday|Friday
124|05.10.2019|PRG|15:10|FAO|22:10|8:00|1327|PRG|15:10|FAO|16:05|easyJet|584|8|STN|19:15|FAO|22:10|Ryanair|743||11.04.2019|Thursday|Saturday
125|07.10.2019|PRG|10:50|FAO|18:55|9:05|1330|PRG|10:50|FAO|11:45|easyJet|735|1|SEN|16:10|FAO|18:55|Ryanair|594|5|11.04.2019|Thursday|Monday
126|08.10.2019|PRG|12:25|FAO|19:25|8:00|1335|PRG|12:25|FAO|13:35|easyJet|523|4|LGW|16:30|FAO|19:25|easyJet|811|5|11.04.2019|Thursday|Tuesday
127|15.07.2019|PRG|10:50|FAO|18:55|9:05|1354|PRG|10:50|FAO|11:45|easyJet|554|5|SEN|16:10|FAO|18:55|Ryanair|800||11.04.2019|Thursday|Monday
128|07.05.2019|PRG|06:20|KEF|14:00|9:40|1664|PRG|06:20|KEF|07:30|Ryanair|486||CPH|12:35|KEF|14:00|WOW air|1178|5|11.04.2019|Thursday|Tuesday
129|11.05.2019|PRG|06:35|KEF|13:30|8:55|1664|PRG|06:35|KEF|07:45|Ryanair|486|5|STN|11:20|KEF|13:30|WOW air|1178||11.04.2019|Thursday|Saturday
